Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance,Orderd_hour,Orderd_minute,Orderd_picked_hour,Orderd_picked_minute
4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,3.1,9.0,45.0,9.0,50.0
4.3,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,32,13.79,18.0,50.0,18.0,55.0
4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,12.58,21.0,45.0,21.0,50.0
4.9,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,28,13.79,19.0,40.0,19.0,55.0
4.7,Stormy,High,0,Meal,motorcycle,2.0,No,Urban,49,1.55,11.0,15.0,11.0,25.0
,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,21,19.4,21.0,5.0,21.0,20.0
4.8,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,16.48,21.0,55.0,22.0,5.0
4.7,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,12,3.07,11.0,50.0,11.0,55.0
4.8,Windy,High,2,Snack,scooter,0.0,No,Metropolitian,25,2.98,11.0,35.0,11.0,50.0
4.8,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,42,10.91,20.0,20.0,20.0,35.0
4.2,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,36,10.91,21.0,35.0,21.0,40.0
4.7,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,11.01,22.0,55.0,23.0,5.0
4.7,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,24,1.54,10.0,20.0,10.0,30.0
4.8,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,11,9.31,22.0,30.0,22.0,40.0
4.7,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,1.51,8.0,55.0,8.0,40.0
4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,47,13.97,21.0,20.0,21.0,35.0
4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,9.36,23.0,15.0,23.0,25.0
4.7,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,6.04,16.0,45.0,16.0,50.0
4.6,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,7.79,18.0,40.0,18.0,50.0
4.9,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,17,7.79,19.0,20.0,19.0,25.0
4.7,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,26,2.98,11.0,20.0,11.0,30.0
4.6,Stormy,High,0,Drinks,motorcycle,2.0,No,Urban,35,1.53,11.0,45.0,11.0,50.0
4.6,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,19,14.15,22.0,55.0,23.0,10.0
4.3,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Urban,38,19.98,21.0,30.0,21.0,45.0
4.8,Stormy,Low,0,Buffet,motorcycle,,No,Metropolitian,24,16.85,22.0,50.0,23.0,5.0
4.7,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,52,16.11,21.0,30.0,21.0,45.0
4.9,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,14,7.49,18.0,10.0,18.0,20.0
4.8,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,6.12,16.0,15.0,16.0,20.0
,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,26,1.49,9.0,40.0,9.0,55.0
4.9,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,15,3.04,10.0,30.0,10.0,35.0
,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,38,14.15,17.0,15.0,17.0,30.0
4.7,Cloudy,Medium,0,Meal,motorcycle,3.0,No,Metropolitian,47,12.26,17.0,35.0,17.0,45.0
4.5,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,20,12.16,21.0,45.0,21.0,30.0
4.7,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,3.11,8.0,55.0,8.0,40.0
4.7,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,13.63,22.0,15.0,22.0,30.0
4.7,Sunny,High,1,Drinks,scooter,0.0,No,Urban,13,6.05,12.0,40.0,12.0,50.0
4.4,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,31,6.21,13.0,50.0,13.0,35.0
4.9,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,13.58,18.0,40.0,18.0,45.0
4.3,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,12.1,18.0,20.0,18.0,30.0
4.9,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,10,4.67,19.0,35.0,19.0,50.0
4.7,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,40,19.66,17.0,35.0,17.0,40.0
,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,15,1.55,10.0,35.0,10.0,50.0
,,,3,Snack,electric_scooter,1.0,No,Metropolitian,19,3.07,8.0,0.0,8.0,15.0
,,,0,Drinks,motorcycle,,No,Metropolitian,27,19.76,17.0,20.0,17.0,35.0
4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,19.88,22.0,25.0,22.0,35.0
4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,24,4.54,22.0,40.0,22.0,50.0
5.0,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,25,10.71,18.0,40.0,18.0,45.0
,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46,9.44,20.0,10.0,20.0,20.0
3.5,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,33,10.87,17.0,50.0,18.0,5.0
4.1,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,31,12.44,18.0,45.0,18.0,30.0
4.4,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37,20.25,19.0,10.0,19.0,20.0
4.6,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,25,5.95,14.0,10.0,14.0,15.0
4.8,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,35,10.76,18.0,15.0,18.0,30.0
4.5,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,16.72,17.0,10.0,17.0,25.0
4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,27,12.1,17.0,30.0,17.0,45.0
4.8,Windy,Low,2,Buffet,scooter,1.0,No,Urban,24,20.51,22.0,50.0,22.0,55.0
4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,4.66,18.0,25.0,18.0,30.0
4.8,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,12.1,17.0,30.0,17.0,45.0
4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,9.35,21.0,55.0,22.0,10.0
,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,10,4.67,22.0,20.0,22.0,35.0
4.8,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24,20.21,17.0,25.0,17.0,40.0
4.8,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,13.89,18.0,35.0,18.0,40.0
4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,16.38,18.0,10.0,18.0,20.0
4.8,Cloudy,High,0,Meal,motorcycle,1.0,No,Urban,23,3.15,11.0,40.0,11.0,45.0
4.9,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,20,4.63,23.0,30.0,23.0,45.0
5.0,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,13,17.08,17.0,30.0,17.0,45.0
4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,9.36,21.0,35.0,21.0,40.0
4.9,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,23,10.88,22.0,30.0,22.0,40.0
3.6,Sunny,Jam,0,Buffet,motorcycle,3.0,Yes,Urban,54,9.09,21.0,10.0,21.0,15.0
4.0,Fog,Jam,2,Drinks,motorcycle,1.0,No,Urban,43,17.08,19.0,15.0,19.0,25.0
4.8,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,21,11.75,17.0,30.0,17.0,40.0
4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,26,7.68,22.0,50.0,23.0,5.0
4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,45,11.01,17.0,45.0,17.0,55.0
4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,10.76,22.0,10.0,22.0,20.0
4.5,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,17,8.94,22.0,55.0,22.0,40.0
4.7,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,19,10.87,19.0,30.0,19.0,35.0
4.7,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,29,6.05,16.0,25.0,16.0,40.0
4.1,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,41,19.88,19.0,50.0,19.0,35.0
4.6,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,32,4.54,18.0,55.0,19.0,10.0
4.6,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,15,16.39,22.0,30.0,22.0,35.0
4.5,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,39,16.61,18.0,40.0,18.0,55.0
4.9,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,41,3.11,11.0,25.0,11.0,30.0
4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,27,2.93,8.0,20.0,8.0,30.0
4.0,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,37,10.6,19.0,40.0,19.0,55.0
4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,28,16.82,23.0,45.0,23.0,50.0
4.6,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,24,3.06,11.0,35.0,11.0,50.0
4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,50,12.44,19.0,25.0,19.0,35.0
4.9,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,18,4.66,18.0,0.0,18.0,15.0
4.7,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,18,1.47,9.0,25.0,9.0,40.0
4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,13.58,22.0,50.0,22.0,35.0
4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,20,17.1,17.0,50.0,18.0,5.0
,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,26,8.79,17.0,5.0,17.0,20.0
4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,10.73,21.0,40.0,21.0,55.0
4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,10.49,20.0,25.0,20.0,35.0
4.9,Windy,Jam,2,Meal,motorcycle,1.0,No,Urban,28,10.92,21.0,50.0,22.0,5.0
4.8,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,39,10.72,19.0,45.0,19.0,30.0
4.0,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,42,17.14,21.0,20.0,21.0,30.0
4.7,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,25,14.02,21.0,50.0,21.0,35.0
4.4,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,29,3.12,8.0,30.0,8.0,35.0
4.8,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,17.17,20.0,35.0,20.0,40.0
4.6,Fog,Low,2,Buffet,motorcycle,0.0,No,Urban,17,4.54,22.0,30.0,22.0,40.0
4.7,Windy,High,2,Buffet,electric_scooter,0.0,,Urban,10,6.06,12.0,50.0,12.0,35.0
4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,33,13.68,17.0,15.0,17.0,25.0
4.5,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,27,4.6,20.0,55.0,21.0,5.0
4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,8.79,20.0,45.0,20.0,55.0
4.9,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,31,6.04,15.0,10.0,15.0,20.0
4.6,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,13,9.06,20.0,45.0,20.0,55.0
3.8,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40,10.91,21.0,35.0,21.0,40.0
4.6,Windy,Medium,2,Drinks,motorcycle,,No,Urban,24,10.91,17.0,10.0,17.0,15.0
4.4,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,20.18,18.0,10.0,18.0,15.0
4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,25,10.91,20.0,20.0,20.0,35.0
4.9,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,23,20.25,17.0,50.0,18.0,5.0
4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,44,10.91,21.0,55.0,22.0,5.0
4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,44,13.43,21.0,40.0,21.0,55.0
4.6,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,1.53,10.0,45.0,10.0,30.0
4.8,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36,13.99,17.0,20.0,17.0,25.0
4.2,Stormy,High,0,Drinks,motorcycle,1.0,No,Urban,38,5.86,14.0,45.0,14.0,30.0
4.5,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,3.05,10.0,40.0,10.0,45.0
4.8,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,28,19.4,20.0,25.0,20.0,35.0
4.9,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,12.16,23.0,20.0,23.0,25.0
4.2,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,31,20.44,23.0,25.0,23.0,40.0
3.6,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,37,14.04,22.0,15.0,22.0,20.0
4.5,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,22,10.81,17.0,40.0,17.0,45.0
4.9,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,9.06,20.0,55.0,21.0,5.0
4.7,Windy,Low,2,Snack,scooter,0.0,No,Urban,17,10.76,22.0,30.0,22.0,35.0
4.5,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,10.87,23.0,50.0,23.0,55.0
4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,20,7.76,21.0,20.0,21.0,35.0
4.5,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28,9.35,19.0,15.0,19.0,30.0
4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18,4.56,18.0,40.0,18.0,50.0
,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,4.59,18.0,50.0,19.0,5.0
4.3,Windy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,47,4.61,19.0,40.0,19.0,55.0
4.6,Stormy,High,1,Snack,motorcycle,1.0,No,Urban,17,1.49,11.0,20.0,11.0,25.0
4.8,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,30,6.29,14.0,10.0,14.0,25.0
4.3,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,35,13.83,22.0,15.0,22.0,30.0
5.0,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,23,12.29,18.0,55.0,18.0,40.0
4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,45,12.58,20.0,20.0,20.0,35.0
4.0,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34,7.45,20.0,10.0,20.0,15.0
5.0,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,42,14.15,20.0,35.0,20.0,50.0
5.0,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,26,4.54,17.0,20.0,17.0,35.0
4.2,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,38,11.01,21.0,55.0,22.0,5.0
4.9,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,17.08,23.0,55.0,23.0,40.0
4.2,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,35,13.48,21.0,35.0,21.0,45.0
4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,4.54,23.0,35.0,23.0,40.0
4.7,Windy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,18,20.21,18.0,20.0,18.0,25.0
4.5,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,9.06,23.0,50.0,23.0,55.0
4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,19,2.98,10.0,45.0,10.0,30.0
5.0,Sunny,Low,2,Buffet,scooter,0.0,,Urban,11,7.77,23.0,30.0,23.0,35.0
4.2,Sunny,High,0,Buffet,motorcycle,2.0,No,Metropolitian,51,6.05,12.0,55.0,12.0,40.0
4.8,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,28,6.12,12.0,40.0,12.0,50.0
4.6,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,25,1.55,8.0,35.0,8.0,45.0
4.1,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,31,19.89,18.0,35.0,18.0,40.0
3.5,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,43,19.76,19.0,40.0,19.0,50.0
4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,30,16.39,23.0,15.0,23.0,30.0
4.3,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,39,12.23,19.0,55.0,20.0,5.0
4.8,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,16,5.96,16.0,40.0,16.0,50.0
4.7,Cloudy,Medium,1,Snack,motorcycle,0.0,,Metropolitian,10,6.21,16.0,40.0,16.0,55.0
4.7,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,10,6.05,12.0,20.0,12.0,30.0
4.6,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,7.55,21.0,10.0,21.0,15.0
4.6,Sandstorms,Low,0,Buffet,motorcycle,,No,Urban,17,20.25,22.0,25.0,22.0,40.0
4.6,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,20,9.36,22.0,10.0,22.0,15.0
4.7,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,20,1.56,9.0,40.0,9.0,45.0
4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,4.63,18.0,45.0,18.0,30.0
4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,24,7.6,22.0,55.0,23.0,10.0
5.0,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,13,3.06,9.0,45.0,9.0,30.0
4.9,Cloudy,Jam,2,Drinks,scooter,3.0,No,Metropolitian,43,19.98,21.0,30.0,21.0,35.0
4.6,Windy,Medium,1,Buffet,scooter,,No,Metropolitian,24,12.07,17.0,50.0,17.0,35.0
4.4,Fog,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,42,16.39,18.0,40.0,18.0,55.0
4.9,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,29,6.15,12.0,40.0,12.0,55.0
4.6,Windy,Jam,1,Drinks,motorcycle,0.0,No,Urban,13,7.76,20.0,45.0,20.0,30.0
4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,4.59,20.0,25.0,20.0,30.0
5.0,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,35,10.91,17.0,45.0,17.0,55.0
4.7,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,18,12.1,22.0,30.0,22.0,35.0
4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,28,12.44,20.0,15.0,20.0,20.0
4.5,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,24,12.29,20.0,30.0,20.0,35.0
4.7,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,15,3.15,9.0,10.0,9.0,20.0
4.5,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,25,17.07,21.0,20.0,21.0,25.0
,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,3.1,10.0,25.0,10.0,40.0
4.6,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19,3.06,8.0,25.0,8.0,40.0
4.1,Sandstorms,Jam,1,Buffet,scooter,2.0,No,Metropolitian,43,13.63,20.0,25.0,20.0,35.0
4.3,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,37,11.01,17.0,15.0,17.0,25.0
4.1,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,32,17.07,17.0,40.0,17.0,55.0
4.7,Fog,High,0,Drinks,motorcycle,0.0,No,Metropolitian,28,6.23,12.0,45.0,12.0,55.0
4.9,Cloudy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,37,12.1,23.0,20.0,23.0,30.0
4.6,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,12,20.21,18.0,35.0,18.0,40.0
4.7,Sunny,High,1,Buffet,scooter,1.0,,Urban,14,6.23,13.0,45.0,13.0,55.0
4.7,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Urban,16,4.66,18.0,25.0,18.0,35.0
4.1,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,1.51,8.0,15.0,8.0,25.0
5.0,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,6.05,14.0,30.0,14.0,35.0
,,,3,Drinks,motorcycle,0.0,No,Metropolitian,24,1.51,8.0,35.0,8.0,50.0
4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,19.76,19.0,45.0,19.0,50.0
4.7,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Urban,34,7.65,20.0,35.0,20.0,45.0
5.0,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,29,4.54,17.0,45.0,17.0,55.0
4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,4.59,22.0,25.0,22.0,35.0
4.7,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,30,4.59,19.0,30.0,19.0,45.0
4.5,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,27,12.44,17.0,50.0,17.0,35.0
4.8,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,19.66,23.0,35.0,23.0,40.0
4.8,Sandstorms,Jam,1,Buffet,scooter,0.0,No,,10,9.06,21.0,20.0,21.0,30.0
4.7,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,9.44,20.0,15.0,20.0,20.0
4.9,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,28,13.97,21.0,45.0,21.0,50.0
,,,0,Meal,motorcycle,1.0,No,Metropolitian,45,20.18,19.0,20.0,19.0,35.0
4.7,Fog,Low,1,Meal,motorcycle,0.0,No,Urban,17,1.53,8.0,10.0,8.0,15.0
4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,4.47,23.0,50.0,23.0,35.0
4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,13.58,23.0,20.0,23.0,25.0
4.7,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,15,7.65,19.0,55.0,20.0,10.0
4.8,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,17,12.58,17.0,45.0,17.0,30.0
4.8,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,4.6,19.0,55.0,20.0,5.0
4.2,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,7.45,20.0,15.0,20.0,20.0
5.0,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,17.3,17.0,40.0,17.0,45.0
4.7,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,4.67,20.0,50.0,20.0,35.0
4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,3.11,9.0,55.0,10.0,10.0
5.0,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,39,4.66,21.0,50.0,22.0,5.0
4.8,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,13,7.6,22.0,20.0,22.0,35.0
,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,23,9.22,18.0,15.0,18.0,30.0
4.7,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,13.99,22.0,40.0,22.0,45.0
4.8,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34,9.33,18.0,35.0,18.0,40.0
,,,3,Drinks,bicycle,1.0,No,Metropolitian,29,17904.84,21.0,35.0,21.0,50.0
4.9,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,19,12.16,23.0,35.0,23.0,50.0
4.8,Windy,High,0,Buffet,motorcycle,1.0,No,Urban,27,1.55,11.0,50.0,11.0,55.0
4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,15,4.67,22.0,55.0,23.0,5.0
4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,10.6,17.0,10.0,17.0,20.0
4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,16.39,22.0,25.0,22.0,40.0
4.8,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19,9.44,17.0,10.0,17.0,25.0
4.6,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,25,20.85,17.0,25.0,17.0,35.0
4.9,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,11,1.55,8.0,25.0,8.0,40.0
4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,4.66,22.0,45.0,22.0,50.0
4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,20,3.05,9.0,55.0,10.0,10.0
4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,4.48,22.0,25.0,22.0,40.0
,Fog,Low,2,Buffet,motorcycle,0.0,No,Urban,11,7.68,23.0,5.0,23.0,20.0
4.3,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Urban,49,12.42,21.0,50.0,22.0,5.0
4.9,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,19.36,22.0,50.0,22.0,35.0
5.0,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,10.91,20.0,35.0,20.0,50.0
4.2,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,43,10.57,19.0,15.0,19.0,25.0
4.6,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,16,1.51,10.0,10.0,10.0,20.0
4.7,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20,16.61,17.0,45.0,17.0,30.0
4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,16,7.68,22.0,25.0,22.0,30.0
4.8,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,15,10.72,22.0,20.0,22.0,35.0
